display_id,label,category,view_count,like_count,channel_id,description,dislike_count,duration,tags,title,upload_date
yoh9P2cbkhI,Borderline,Film & Animation,35354,78,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the part 4, Watch out for a crocodiles It's dangerous and poisonous,But watch out for a Shelbourne's wife ""Cruella De Ville"" She is merciless,vile,evil,brutal,psychopathic,killer,murderer,  And I know I used a Christopher Robin as Young Kovu, because I can't use Cody as Young Kovu, Well Yeah I know Christopher Robin wears a girl shoes, It's kinda gay.No complaints or dislikes! Enjoy and comment!
Cast:
Cale Tucker (Titan A.E.) as Rafiki
Tadashi Hamada (Big Hero 6) as Mufasa
Mushu (Mulan) as Zazu
Hiro Hamada (Big Hero 6) as Simba
Sakura Kinomoto (Cardcaptor Sakura) as Nala
Baby Melody (The Little Mermaid 2: Return of the Sea) as Baby Kiara
Orville (The Rescuers) as Timon
Wilbur (The Rescuers: Down Under) as Pumbaa
Melody (The Little Mermaid 2: Return of the Sea) as Young Kiara
Christopher Robin (Winnie the Pooh) as Young Kovu
Cruella Deville (101 Dalmatians) as Zira

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",12,308,"the,lion,king,movie,spoof,parody,crossover,sequel",The Japanese King 2: Hiro's Pride Part 4 - Crocodiles Attack / Meet Cruella De Ville,2017-02-04 0:00:00
vaPz1LUym4I,Borderline,Film & Animation,26443,67,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the part 6, Here we are at the Outsiders, Cruella DeVille are working some brainwashed Heroic characters, And destroy a Pridelanders.No complaints or dislikes! Enjoy and comment!
Cast:
Cale Tucker (Titan A.E.) as Rafiki
Tadashi Hamada (Big Hero 6) as Mufasa
Mushu (Mulan) as Zazu
Hiro Hamada (Big Hero 6) as Simba
Sakura Kinomoto (Cardcaptor Sakura) as Nala
Baby Melody (The Little Mermaid 2: Return of the Sea) as Baby Kiara
Orville (The Rescuers) as Timon
Wilbur (The Rescuers: Down Under) as Pumbaa
Melody (The Little Mermaid 2: Return of the Sea) as Young Kiara
Christopher Robin (Winnie the Pooh) as Young Kovu
Cruella Deville (101 Dalmatians) as Zira
Various Female Heroes Characters as Outsiders
Rasputin (Anastasia) as Nuka
Jane (Peter Pan 2: Return of the Neverland) as Young Vitani

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",10,155,"the,lion,king,movie,spoof,parody,crossover,sequel",The Japanese King 2: Hiro's Pride Part 6 - The Outsiders,2017-02-06 0:00:00
332a-gdoxMg,Borderline,Film & Animation,34336,72,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the part 3, Orville and Wilbur is babysitting to Melody aka Rukia,No complaints or dislikes! Enjoy and comment!
Cast:
Cale Tucker (Titan A.E.) as Rafiki
Tadashi Hamada (Big Hero 6) as Mufasa
Mushu (Mulan) as Zazu
Hiro Hamada (Big Hero 6) as Simba
Sakura Kinomoto (Cardcaptor Sakura) as Nala
Baby Melody (The Little Mermaid 2: Return of the Sea) as Baby Kiara
Orville (The Rescuers) as Timon
Wilbur (The Rescuers: Down Under) as Pumbaa
Melody (The Little Mermaid 2: Return of the Sea) as Young Kiara

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",8,216,"the,lion,king,movie,spoof,parody,crossover,sequel",The Japanese King 2: Hiro's Pride Part 3 - The Baby-Sitters,2017-02-03 0:00:00
Qclv-Y-NF8k,Borderline,Film & Animation,23737,67,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the part 2, Well, Melody aka Rukia is gonna have fun, But she will comback to Hiro's mark, Don't talk a strangers and you must be careful and Listern your brother and sister,No complaints or dislikes! Enjoy and comment!
Cast:
Cale Tucker (Titan A.E.) as Rafiki
Tadashi Hamada (Big Hero 6) as Mufasa
Mushu (Mulan) as Zazu
Hiro Hamada (Big Hero 6) as Simba
Sakura Kinomoto (Cardcaptor Sakura) as Nala
Baby Melody (The Little Mermaid 2: Return of the Sea) as Baby Kiara
Orville (The Rescuers) as Timon
Wilbur (The Rescuers: Down Under) as Pumbaa
Melody (The Little Mermaid 2: Return of the Sea) as Young Kiara

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",6,126,"the,lion,king,simba,pride,movie,spoof,parody,sequel,crossover",The Japanese King 2: Hiro's Pride Part 2 - Brother's Little Princess,2017-02-02 0:00:00
PyoRvESxewM,Borderline,Film & Animation,38229,96,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's is my own 24th spoof sequel spoof of ""The Japanese King 2: Hiro's Pride"",Since the events of the first movie of ""The Japanese King"",Where Hiro defeats Shelbourne and becomes the king,Now Hiro is getting a new sister ""Melody aka Rukia"",No complaints or dislikes! Enjoy and comment!
Cast:
Cale Tucker (Titan A.E.) as Rafiki
Tadashi Hamada (Big Hero 6) as Mufasa
Mushu (Mulan) as Zazu
Hiro Hamada (Big Hero 6) as Simba
Sakura Kinomoto (Cardcaptor Sakura) as Nala
Baby Melody (The Little Mermaid 2: Return of the Sea) as Baby Kiara
Orville (The Rescuers) as Timon
Wilbur (The Rescuers: Down Under) as Pumbaa

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",8,215,"the,lion,king,simba,pride,movie,spoof,parody,crossover,sequel",The Japanese King 2: Hiro's Pride Part 1 - He Lives in You,2017-02-01 0:00:00
oHJ4rY2cOiA,Borderline,Film & Animation,2049,10,UCzPSQlQijuUJhTXW7XHAG9Q,Here is the cast of my own 2 The Mask Spoof Film.,2,111,"the,mask,movie,spoof,parody,crossover,cast,video",The Night Fury and The Monster cast video,2017-01-26 0:00:00
l_mHj7KE_A4,Borderline,Film & Animation,4773,23,UCzPSQlQijuUJhTXW7XHAG9Q,For Jacob Samra,5,83,"tangled,jacob samra,cast,video,movie,spoof,parody,crossover",Tangled (Jacob Samra Style) cast video,2017-01-17 0:00:00
R_0N61u3oTw,Borderline,Film & Animation,4304,20,UCzPSQlQijuUJhTXW7XHAG9Q,Here is the cast video of my own another Anastasia spoof film.,1,75,"anastasia,cast,video,movie,spoof,parody,crossover",Lilostasia cast video,2017-01-15 0:00:00
Ky-b509Ci4w,Borderline,Film & Animation,3016,17,UCzPSQlQijuUJhTXW7XHAG9Q,Here is the cast video of my own another Anastasia spoof film.,0,74,"anastasia,cast,video,movie,spoof,parody,crossover",Gogostasia cast video,2017-01-13 0:00:00
TBFoCcMRs5k,Borderline,Film & Animation,6471,28,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the cast for my own Star Wars Saga in honor of Rogue One and in loving memory of Kenny Baker and Carrie Fisher. I hope you like it.

NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",1,351,"star,wars,movie,spoof,parody",Star Wars Saga (Dragon Rockz style) cast video,2017-01-07 0:00:00
iE5scXBHn10,Borderline,Film & Animation,2740,7,UCzPSQlQijuUJhTXW7XHAG9Q,"Here is the ending credits of Shining Armor (The Small One).

Merry Christmas everyone and Happy New Year",0,218,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 9 - End Credits,2016-12-25 0:00:00
kMP5hRbdj1k,Borderline,Film & Animation,2779,9,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the 8th part,Well they search on until they found Cale as he'll take care of Shining Armor as he and Akima are having a baby as they live happily ever after, Stay tuned for credits.No complaints and dislikes. Enjoy and comment!
Cast appearence:
Shining Armor (My Little Pony: Friendship is Magic) as The Small One)
Hiro Hamada (Big Hero 6) as The Boy/Son
Spirit (Spirit:Stallion Of The Cimarron),Maximus (Tangled) and Bullseye (Toy Story 2) as The Three Donkeys
Dimitri (Anastasia) and Anastasia as The Boy's/Son's Parents
Gaston (Beauty and the Beast) as Roman Guard
Shelbourne (Cloudy with a Chance of Meatballs) as the Tanner
Alejandro (Total Drama),Razoul (Aladdin) and Amos Slade (The Fox and the Hound) as The Three Merchants
Joker (Batman) as The Pot Maker
Alameda Slim (Home on the Range) as The Baker
Governor Ratcliffe (Pocahontas) as The Auctioneer
Cale Tucker (Titan A.E.) as Joseph
Akima (Titan A.E.) as Mary

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",2,287,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 8 - Search for an Owner/Shining Armor's New Owner/Happy Ending,2016-12-24 0:00:00
aS8mWoAvR9Q,Borderline,Film & Animation,2277,8,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the 6th part,Hiro is still looking for a owner while Alejandro, Razoul and Amos were getting gold,Look I know those The Three Merchants are 3 good guys,No complaints and dislikes. Enjoy and comment!
Cast appearence:
Shining Armor (My Little Pony: Friendship is Magic) as The Small One)
Hiro Hamada (Big Hero 6) as The Boy/Son
Spirit (Spirit:Stallion Of The Cimarron),Maximus (Tangled) and Bullseye (Toy Story 2) as The Three Donkeys
Dimitri (Anastasia) and Anastasia as The Boy's/Son's Parents
Gaston (Beauty and the Beast) as Roman Guard
Shelbourne (Cloudy with a Chance of Meatballs) as the Tanner
Alejandro (Total Drama),Razoul (Aladdin) and Amos Slade (The Fox and the Hound) as The Three Merchants
Joker (Batman) as The Pot Maker
Alameda Slim (Home on the Range) as The Baker

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",0,211,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 6 - Money for The Bank/Shining Armor for Sale,2016-12-24 0:00:00
v-YZzZGQEJ4,Borderline,Film & Animation,2489,9,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the 7th part,Here's Ratcliffe who is an auctioneer as he makes fun of Shining Armor.No complaints and dislikes. Enjoy and comment!
Cast appearence:
Shining Armor (My Little Pony: Friendship is Magic) as The Small One)
Hiro Hamada (Big Hero 6) as The Boy/Son
Spirit (Spirit:Stallion Of The Cimarron),Maximus (Tangled) and Bullseye (Toy Story 2) as The Three Donkeys
Dimitri (Anastasia) and Anastasia as The Boy's/Son's Parents
Gaston (Beauty and the Beast) as Roman Guard
Shelbourne (Cloudy with a Chance of Meatballs) as the Tanner
Alejandro (Total Drama),Razoul (Aladdin) and Amos Slade (The Fox and the Hound) as The Three Merchants
Joker (Batman) as The Pot Maker
Alameda Slim (Home on the Range) as The Baker
Governor Ratcliffe (Pocahontas) as The Auctioneer

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",1,231,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 7 -  Ratcliffe The Auctioneer,2016-12-24 0:00:00
fLEI3Q4JKFU,Borderline,Film & Animation,2061,10,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the 5th part,Uh oh it's Shelbourne who works as a tanner as he want to make a leather out of Shining Armor.,No complaints and dislikes. Enjoy and comment!
Cast appearence:
Shining Armor (My Little Pony: Friendship is Magic) as The Small One)
Hiro Hamada (Big Hero 6) as The Boy/Son
Spirit (Spirit:Stallion Of The Cimarron),Maximus (Tangled) and Bullseye (Toy Story 2) as The Three Donkeys
Dimitri (Anastasia) and Anastasia as The Boy's/Son's Parents
Gaston (Beauty and the Beast) as Roman Guard
Shelbourne (Cloudy with a Chance of Meatballs) as the Tanner

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",1,106,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 5 - Shelbourne The Tanner,2016-12-23 0:00:00
yfIyWAVgnmo,Borderline,Film & Animation,2026,9,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the 4th part,They finally arrived at the city to find a new owner for Shining Armor.,No complaints and dislikes. Enjoy and comment!
Cast appearence:
Shining Armor (My Little Pony: Friendship is Magic) as The Small One)
Hiro Hamada (Big Hero 6) as The Boy/Son
Spirit (Spirit:Stallion Of The Cimarron),Maximus (Tangled) and Bullseye (Toy Story 2) as The Three Donkeys
Dimitri (Anastasia) and Anastasia as The Boy's/Son's Parents
Gaston (Beauty and the Beast) as Roman Guard

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",0,85,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 4 - Arrived at the City,2016-12-22 0:00:00
CFBYZsbc6rM,Borderline,Film & Animation,1796,8,UCzPSQlQijuUJhTXW7XHAG9Q,"Here's the 3rd part,Poor Hiro he has no choice but to sell his best friend tomorrow.,No complaints and dislikes. Enjoy and comment!
Cast appearence:
Shining Armor (My Little Pony: Friendship is Magic) as The Small One)
Hiro Hamada (Big Hero 6) as The Boy/Son
Spirit (Spirit:Stallion Of The Cimarron),Maximus (Tangled) and Bullseye (Toy Story 2) as The Three Donkeys
Dimitri (Anastasia) and Anastasia as The Boy's/Son's Parents

I don't own anything! I swear!
NOTE: No copyright infringement intended.
NOTE 2: I do not own the rights for these films.
NOTE 3: Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",0,240,"the,small,one,movie,spoof,parody,crossover",Shining Armor (The Small One) Part 3 - Shining Armor Must Be Sold/A Friendly Face,2016-12-21 0:00:00
v5lSO4O41FY,Borderline,Film & Animation,1590,11,UCzPSQlQijuUJhTXW7XHAG9Q,"This is my first CMV (2016), Yup Sooner I will become Star Wars Fan on Friday, But I'll watch Rogue One: A Star Wars Story.
Dedicated to:
- Ren the God of Humor
- The W-Team
- Dragon Rockz
- The Misfitz
- Princess Rapunzel
- Jessica Espinoza
- Donovan Oliver
- Princess Twilight Sparkle
- Max Jackson
- Jimmy Cricket
- Faline and Cadence Ohana

Note: No copyright infringement intended.",2,91,"the,empire,is,coming,to,town,cmv,christmas,music,video",CMV: The Empire Is Coming To Town (2016 Version),2016-12-20 0:00:00
